CC1=CC2=C(C=C1)N(C(=C2NNC(=S)N=O)O)CN3CCN(CC3)C4=CC=C(C=C4)Cl,5.6
COC1=CC(=C(C=C1)C=NC2=CC=C(C=C2)Cl)O,3.5
C1CN(C(=N1)C2=CC=CC=C2)CC3=CC=CC=C3Cl,3.2
C1=CC2=C(C(=C1)Br)C(=O)C3=C(C2=O)C=C(S3)C=O,3.4
CCCCCCCCCCOC(=O)CCl,5.1
CC1=CC2=C(C=CS2)C3=C1C4=CC=CC=C4C=C3,5.8
CC1=C([C@@]2(CCCC(C2CC1)(C)C)C)CC/C(=C/CO)/C,5.5
CC1=C2C(=CC=C1)C(=CC(=O)O2)N(C)CCOP(=O)(NC(C(C)C)C(=O)OC)OC3=CC=CC=C3,4.2
CCOCCN(C1=CC=C(C=C1)OC(C)(C)C(=O)OCC)C(=O)NC2=NC3=CC=CC=C3S2,4.5
CCC/C(=C/C(=O)[O-])/C,2.9
CCC(C)(C(C)O)O,0.4
CC1(C(O1)COC2=C3C(=CC4=C2OC=C4)C=CC(=O)O3)C,2.2
C=CNC(=O)/C=C/C1=CC=CC=N1,1.1
C1=CC=C(C=C1)C(=O)COC(=O)C2=NC3=CC=CC=C3C=C2,3.8
CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,24.6
CCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC)COP(=O)(O)OC[C@@H](COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C)O,22.3
C1CC(CCC1NC2=NC=CC(=N2)NCC3=CC(=CC=C3)C(F)(F)F)O,3.9
CC1=NOC(=C1)C2=C(NN=C2)C3CCCN(C3)CC(=O)NCC4=CC=CS4,1.9
CCOC(=O)[C@@H]1CCC=C1C(=O)OC(C)(C)C,2.2
C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)CNC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]4CCCN4C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)C,-4.3
CCC1=CC=C(C=C1)NC(=O)CSC2=NC3=C(CN(CC3)CC4=CC5=C(C=C4)OCO5)C(=O)N2,3.1
COC1=CC=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=CC=C3)Cl,3.2
C[C@@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)O)N,-4.8
C1=CC(=C(C(=C1)Cl)Cl)N=C(N)N,1.7
C1=CC(=CC=C1C(=S)NCC2=CC(=C(C=C2)F)C(F)(F)F)O,3.9
COC1=CC=CC(=C1)CN2CCN3[C@H](C2)C(=O)N[C@H](C3=O)CC4=CN=CN4,0.4
COC1=CC(=CC(=C1OC)OC)NC2=NC=NC=C2C3=NC(=NO3)C4=CC=CC=C4,3.5
CC1=C(C(=CC=C1)N2CC(CC2=O)C(=O)NC3=CC=C(C=C3)N4CCOCC4)C,2.3
CCS(=O)(=O)N1CCN(CC1)C(=O)C2=CN(C3=C(C=CC=C23)CN4C[C@H]5N([C@H](C4=O)CC6=CC=C(C=C6)O)C(=O)CN(N5C(=O)NCC7=CC=CC=C7)CC=C)C,2.8
C1=CC=C(C=C1)C2=NC=C3C(=N2)C(=O)NNC3=O,0.7
C1CN2C(=NN=C2CO)CN1C3=NC=CN=C3,-1.9
CCOC(=O)C1=CC(=CC=C1)NC2=NC(=NC=C2)C3=CN=CC=C3,2.9
CC(=CCC1=C(C2=C(C=C1)NC3=C2C[C@H]4[C@]3([C@]5(CC[C@H]6C7([C@@]5(CC4)O)C(O7)C([C@H](O6)C(C)(C)O)O)C)C)CC=C(C)C)C,6.9
CCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC)OC(=O)CCCCCCCCCCCC,14.9
CC[C@@H]1[C@@H](C=C(C=CC(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)OC2C(C(C(C(O2)C)O)N(C)C)O)CCN3C[C@@H](C[C@@H](C3)C)C)C)C)COC4C(C(C(C(O4)C)O)OC)OC,3.6
CCCCCCCCCCC#CCCCCCC,8.8
CC1=C(C=C(C=C1)C2=C(C(=O)C2=O)NC(C)(C)C)C,3.1
C1CC(=O)C2=C1N(C(=O)NC2C3=C(C=C(C=C3)C#N)C4=COC=C4)C5=CC=CC(=C5)C(F)(F)F,3.6
CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)OC(C)(C)C)C2=CC=CC=C2C=O,3.4
C(=O)[C@@H]([C@H]([C@H]([C@@H](C(=O)[O-])O)O)O)O,-1.9
CCOC1=CC=C(C=C1)C(=O)N2CCC3(CC2)C(=NC4CCCC4)NC5=C(N3)C=CC=N5,3.3
CC1=C(C=CC(=C1)N2CCC(C2=O)NC(=O)C3=CC4=C(C=C3)NC=C4)F,3.0
COC1=C(C=C(C=C1)CNC(=O)C2=CN(C(=O)S2)CC3=CC(=CC=C3)F)OC,3.0
CC[C@H]1[C@@H]2C(CC[C@@](O1)(O2)C)O,0.9
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)C4CCC[C@@H](C4)O)O,-5.4
CCCCC#C[P@](=O)(C)C1=C(C(=C2COCC2=C1C)C)CCCC,5.2
CCCCCCOC(=O)CCCC(=O)OCC1=CC=CC(=C1[N+](=O)[O-])C,4.3
CCCC(C(=O)C1=CC2=C(C=C1)OCO2)NC,2.3
